date,description,amount,mode,bank,type,gst
2024-09-04,Hospital Payment,18249.71,UPI,HDFC,expense,1411.2
2025-04-03,Netflix Subscription,84016.96,Debit Card,ICICI,expense,12919.33
2025-06-05,Consulting Payment,46127.19,NetBanking,SBI,income,7893.37
2024-01-17,Electricity Bill,91762.52,Credit Card,ICICI,expense,15942.48
2025-10-30,Grocery Shopping,87801.99,UPI,HDFC,expense,4827.05
2024-09-06,Grocery Shopping,61057.2,Credit Card,HDFC,expense,10769.96
2025-05-02,Hotel Booking,10545.6,Debit Card,ICICI,expense,1487.16
2024-02-02,Amazon Purchase,33098.57,NetBanking,ICICI,expense,3336.44
2024-07-12,Hotel Booking,6493.91,Auto Debit,ICICI,expense,153.1
2025-02-14,Mutual Fund Investment,73599.97,UPI,ICICI,expense,9500.0
2025-10-17,Freelance Payment,36489.88,Credit Card,Kotak,income,1231.6
2024-02-08,Gym Membership,48014.2,Auto Debit,Axis,expense,3388.04
2024-03-08,Restaurant Payment,20664.75,UPI,SBI,expense,524.78
2024-11-02,Freelance Payment,81860.77,UPI,ICICI,income,12881.05
2025-07-25,Electricity Bill,28489.33,Debit Card,SBI,expense,1152.42
2024-05-06,Electricity Bill,72037.08,Auto Debit,ICICI,expense,12263.38
2025-02-18,Grocery Shopping,67440.09,UPI,Kotak,expense,6613.08
2025-01-31,Flight Ticket,99082.65,Debit Card,HDFC,expense,17738.34
2025-04-26,Gym Membership,89917.41,Debit Card,ICICI,expense,2026.34
2025-11-02,Grocery Shopping,19145.05,UPI,ICICI,expense,2087.58
2025-09-06,Interest Credited,69713.14,Credit Card,Axis,income,6169.55
2024-12-13,Restaurant Payment,53596.56,Debit Card,HDFC,expense,8256.6
2025-04-27,Mutual Fund Investment,58006.91,Credit Card,Kotak,expense,4792.28
2025-11-18,Hospital Payment,29247.0,Credit Card,HDFC,expense,4797.43
2024-02-01,Grocery Shopping,73949.29,Credit Card,ICICI,expense,3646.74
2024-06-08,Grocery Shopping,22162.19,Auto Debit,ICICI,expense,2889.53
2024-08-29,Netflix Subscription,65863.48,NetBanking,ICICI,expense,6790.65
2024-01-18,Hospital Payment,51069.24,Credit Card,HDFC,expense,7148.08
2024-11-20,Amazon Purchase,61130.87,Auto Debit,Kotak,expense,4761.21
2025-05-04,Interest Credited,26959.82,Credit Card,SBI,income,4486.61
2025-02-03,Netflix Subscription,37838.29,Debit Card,Axis,expense,6801.67
2025-10-19,Restaurant Payment,27477.31,NetBanking,Axis,expense,2203.76
2025-07-30,Fuel Payment,37904.59,UPI,Kotak,expense,2251.57
2024-12-29,Mutual Fund Investment,99257.33,Debit Card,ICICI,expense,8592.03
2024-03-18,Flight Ticket,77370.9,UPI,Axis,expense,5963.09
2024-01-22,Amazon Purchase,2011.34,Credit Card,Axis,expense,280.51
2024-07-19,Grocery Shopping,43851.61,Credit Card,SBI,expense,5860.74
2024-10-26,Mutual Fund Investment,81086.13,UPI,Axis,expense,6751.23
2025-05-25,Restaurant Payment,15027.13,UPI,ICICI,expense,1052.16
2024-02-20,Hotel Booking,60559.76,Credit Card,HDFC,expense,9391.18
2025-10-15,Electricity Bill,26409.29,NetBanking,SBI,expense,1095.7
2025-06-16,Interest Credited,3748.76,UPI,HDFC,income,604.77
2025-08-10,Movie Ticket,52135.02,Credit Card,Axis,expense,2322.53
2025-02-07,Freelance Payment,79887.79,NetBanking,HDFC,income,4821.39
2024-09-11,Gym Membership,80184.82,Auto Debit,HDFC,expense,8811.25
2024-09-30,Consulting Payment,12074.16,Auto Debit,HDFC,income,2109.93
2025-08-17,Restaurant Payment,97371.96,Auto Debit,SBI,expense,8663.46
2025-02-20,Netflix Subscription,16900.72,UPI,ICICI,expense,2057.93
2025-11-04,Mutual Fund Investment,88485.05,UPI,SBI,expense,15691.54
2024-02-02,Netflix Subscription,68361.5,Auto Debit,HDFC,expense,8461.04
2025-03-10,Mutual Fund Investment,22834.47,Auto Debit,Kotak,expense,1810.84
2024-12-25,Hotel Booking,67753.3,Debit Card,Kotak,expense,10436.52
2025-01-10,Hotel Booking,75659.15,UPI,SBI,expense,4977.98
2025-05-17,Amazon Purchase,70775.16,Auto Debit,HDFC,expense,6382.29
2024-08-23,Flight Ticket,21605.73,UPI,SBI,expense,1683.74
2025-02-05,Hotel Booking,49876.66,UPI,SBI,expense,3607.09
2025-05-30,Amazon Purchase,22287.14,NetBanking,HDFC,expense,3555.96
2025-06-02,Interest Credited,13029.57,Credit Card,HDFC,income,1968.81
2024-10-23,Mutual Fund Investment,36434.76,Debit Card,Axis,expense,4957.88
2025-04-12,Amazon Purchase,51950.59,Debit Card,Axis,expense,2695.19
2024-10-15,Salary Credited,35724.59,Credit Card,ICICI,income,2494.65
2025-01-09,Mutual Fund Investment,32163.18,Auto Debit,Kotak,expense,1973.18
2025-11-08,Electricity Bill,65422.14,Debit Card,Kotak,expense,10142.73
2024-11-02,Electricity Bill,94059.27,Credit Card,Axis,expense,2450.13
2024-07-25,Interest Credited,42259.57,Debit Card,HDFC,income,6164.45
2024-03-22,Amazon Purchase,15279.58,Auto Debit,HDFC,expense,2598.71
2025-04-19,Interest Credited,27632.76,Debit Card,SBI,income,4865.38
2024-03-25,Movie Ticket,7493.49,UPI,HDFC,expense,462.49
2025-03-21,Hospital Payment,92534.44,Debit Card,HDFC,expense,12259.08
2025-11-28,Hospital Payment,46914.62,Debit Card,Kotak,expense,7139.75
2024-07-09,Grocery Shopping,94437.31,Debit Card,SBI,expense,16958.45
2025-05-31,Flight Ticket,69717.54,Debit Card,Kotak,expense,3841.24
2025-08-28,Netflix Subscription,31965.33,Credit Card,HDFC,expense,4944.25
2024-09-21,Restaurant Payment,8834.92,Debit Card,Kotak,expense,445.37
2024-08-06,Freelance Payment,94735.42,Debit Card,ICICI,income,5483.4
2025-10-28,Amazon Purchase,3977.3,UPI,SBI,expense,410.51
2025-03-08,Salary Credited,60452.67,UPI,ICICI,income,4662.79
2024-06-24,Restaurant Payment,52628.34,Credit Card,HDFC,expense,5997.65
2024-02-28,Grocery Shopping,62217.9,NetBanking,SBI,expense,7026.17
2024-05-11,Electricity Bill,24749.25,UPI,HDFC,expense,2744.82
2024-02-06,Gym Membership,30926.96,Debit Card,SBI,expense,3926.27
2024-10-30,Movie Ticket,12130.58,UPI,SBI,expense,1853.2
2024-11-17,Netflix Subscription,3696.65,NetBanking,Axis,expense,400.08
2025-09-06,Freelance Payment,2930.16,NetBanking,ICICI,income,418.33
2024-04-08,Movie Ticket,85442.81,Debit Card,Axis,expense,6987.77
2025-09-09,Fuel Payment,91540.3,UPI,Axis,expense,9187.84
2024-07-22,Grocery Shopping,34415.57,NetBanking,HDFC,expense,6173.45
2024-11-26,Interest Credited,30139.49,Auto Debit,ICICI,income,1511.1
2024-11-27,Hospital Payment,95350.28,UPI,HDFC,expense,11279.28
2024-11-19,Netflix Subscription,58608.56,Auto Debit,Kotak,expense,6259.67
2025-05-20,Restaurant Payment,11604.95,UPI,HDFC,expense,530.2
2024-04-13,Salary Credited,92527.97,NetBanking,ICICI,income,16180.83
2025-11-28,Gym Membership,71898.98,UPI,SBI,expense,2679.84
2024-02-15,Consulting Payment,96800.72,Debit Card,Kotak,income,11352.12
2025-08-12,Amazon Purchase,27378.27,Credit Card,SBI,expense,1016.74
2025-06-19,Fuel Payment,27168.17,NetBanking,HDFC,expense,1872.88
2025-06-19,Salary Credited,9242.33,Auto Debit,ICICI,income,1066.92
2024-12-07,Grocery Shopping,33647.75,Auto Debit,Axis,expense,3975.66
2025-09-03,Flight Ticket,46324.59,UPI,HDFC,expense,3285.31
2025-07-17,Hotel Booking,7306.68,UPI,Axis,expense,882.21
2025-03-23,Freelance Payment,1253.67,UPI,Kotak,income,178.77
2024-01-20,Movie Ticket,15038.08,UPI,Axis,expense,2590.22
2025-06-13,Gym Membership,60214.28,NetBanking,SBI,expense,1280.95
2025-07-15,Electricity Bill,70348.24,Auto Debit,Kotak,expense,10803.62
2025-11-22,Gym Membership,44419.06,Debit Card,SBI,expense,6057.93
2025-09-08,Flight Ticket,43119.95,NetBanking,Axis,expense,3367.11
2025-01-31,Restaurant Payment,94755.6,Credit Card,ICICI,expense,7409.0
2024-10-28,Grocery Shopping,3018.08,Credit Card,ICICI,expense,289.87
2024-02-14,Amazon Purchase,90597.11,Debit Card,SBI,expense,15048.95
2024-05-30,Fuel Payment,48243.6,UPI,HDFC,expense,1988.43
2025-03-14,Flight Ticket,35682.01,Auto Debit,SBI,expense,5720.62
2024-08-01,Amazon Purchase,82994.12,UPI,HDFC,expense,11684.68
2025-03-25,Hotel Booking,35375.33,Credit Card,HDFC,expense,5878.93
2025-01-24,Flight Ticket,50615.13,NetBanking,ICICI,expense,6087.32
2025-11-28,Fuel Payment,33586.26,UPI,ICICI,expense,5184.33
2025-12-01,Hotel Booking,75692.32,NetBanking,Kotak,expense,4586.81
2025-05-19,Movie Ticket,87361.35,Credit Card,Axis,expense,13785.49
2025-04-23,Electricity Bill,43473.45,Auto Debit,Kotak,expense,7811.16
2025-06-15,Movie Ticket,4700.42,UPI,HDFC,expense,136.49
2024-02-05,Salary Credited,72564.67,Auto Debit,Axis,income,5682.79
2025-03-13,Interest Credited,75496.8,Auto Debit,ICICI,income,6764.12
2025-08-19,Hotel Booking,80626.61,UPI,SBI,expense,9122.82
2025-05-20,Salary Credited,68366.67,UPI,Kotak,income,4872.5
2025-10-25,Interest Credited,15640.9,UPI,HDFC,income,807.83
2024-02-19,Interest Credited,7930.87,Credit Card,SBI,income,213.99
2024-10-28,Restaurant Payment,11209.89,Debit Card,Axis,expense,1095.64
2024-03-07,Netflix Subscription,68209.85,UPI,Axis,expense,5628.43
2025-09-12,Restaurant Payment,65777.82,Credit Card,SBI,expense,10578.53
2025-04-21,Gym Membership,68755.78,Credit Card,Kotak,expense,5905.79
2024-01-08,Consulting Payment,1202.16,UPI,ICICI,income,37.59
2025-03-12,Restaurant Payment,79845.37,Credit Card,Axis,expense,10844.36
2025-07-17,Hospital Payment,30910.9,NetBanking,Axis,expense,2722.4
2024-03-22,Mutual Fund Investment,20497.24,Credit Card,Kotak,expense,3220.9
2024-02-17,Electricity Bill,2702.3,Debit Card,HDFC,expense,267.66
2024-04-25,Freelance Payment,34969.18,UPI,SBI,income,1656.3
2025-08-17,Flight Ticket,38161.59,Auto Debit,Axis,expense,2115.87
2024-02-16,Gym Membership,21374.51,Debit Card,ICICI,expense,2835.92
2024-04-06,Salary Credited,31683.11,Credit Card,SBI,income,2282.34
2024-04-29,Netflix Subscription,43243.01,NetBanking,SBI,expense,2677.7
2024-09-01,Mutual Fund Investment,35674.54,Auto Debit,ICICI,expense,6407.29
2024-06-21,Interest Credited,97147.3,NetBanking,HDFC,income,10040.66
2025-09-28,Electricity Bill,67498.21,Debit Card,SBI,expense,2164.31
2024-07-09,Grocery Shopping,45519.14,UPI,Kotak,expense,6361.37
2025-03-09,Hospital Payment,34618.76,UPI,Axis,expense,4660.38
2025-06-15,Hotel Booking,54714.28,Auto Debit,SBI,expense,8031.61
2025-09-03,Movie Ticket,22550.59,Debit Card,SBI,expense,2661.14
2025-10-27,Electricity Bill,80467.41,Auto Debit,Kotak,expense,8829.6
2024-02-11,Mutual Fund Investment,10915.93,NetBanking,Axis,expense,1727.35
2025-09-11,Restaurant Payment,99620.75,Debit Card,HDFC,expense,6450.14
2025-10-27,Salary Credited,89801.61,NetBanking,ICICI,income,14835.04
2025-11-07,Freelance Payment,21710.78,Credit Card,SBI,income,3346.3
2025-11-04,Movie Ticket,4325.94,Credit Card,Axis,expense,589.96
2025-06-10,Restaurant Payment,80982.6,Debit Card,HDFC,expense,7836.46
2024-08-13,Hospital Payment,19549.86,UPI,HDFC,expense,1760.82
2025-10-26,Grocery Shopping,78475.82,UPI,SBI,expense,2760.63
2025-09-30,Netflix Subscription,46403.02,Auto Debit,Axis,expense,5398.43
2025-01-19,Mutual Fund Investment,19474.91,Auto Debit,Axis,expense,1914.63
2024-10-07,Hospital Payment,28718.74,Auto Debit,ICICI,expense,2654.78
2024-12-20,Consulting Payment,56385.46,Debit Card,Kotak,income,1254.11
2024-03-23,Amazon Purchase,22951.09,Debit Card,HDFC,expense,792.34
2024-10-08,Movie Ticket,10737.25,Credit Card,SBI,expense,1166.56
2024-08-16,Gym Membership,66053.65,UPI,HDFC,expense,10378.11
2024-06-15,Salary Credited,52862.71,Credit Card,HDFC,income,2248.57
2024-04-26,Freelance Payment,41703.64,Auto Debit,Kotak,income,5486.15
2025-09-23,Hotel Booking,42624.29,UPI,HDFC,expense,2679.08
2025-05-23,Electricity Bill,87985.71,UPI,Axis,expense,3232.1
2024-10-10,Amazon Purchase,58012.1,Auto Debit,Kotak,expense,6184.82
2024-11-20,Movie Ticket,57852.83,Debit Card,SBI,expense,4228.86
2024-09-26,Grocery Shopping,64175.41,Credit Card,Axis,expense,10394.31
2024-12-20,Amazon Purchase,19938.81,Debit Card,Kotak,expense,1529.65
2025-10-06,Hotel Booking,8820.25,Auto Debit,Axis,expense,262.43
2024-11-15,Mutual Fund Investment,26261.44,Auto Debit,ICICI,expense,3432.1
2024-08-24,Consulting Payment,66921.04,Debit Card,Kotak,income,2205.7
2025-03-19,Grocery Shopping,36029.85,Auto Debit,Axis,expense,2033.23
2024-05-17,Electricity Bill,10436.49,Debit Card,Kotak,expense,663.86
2024-04-06,Amazon Purchase,96352.66,Auto Debit,SBI,expense,12813.17
2025-03-17,Gym Membership,38584.0,UPI,SBI,expense,1640.28
2024-03-20,Movie Ticket,56002.92,Auto Debit,Kotak,expense,8904.34
2024-01-17,Movie Ticket,67591.04,Auto Debit,Kotak,expense,5742.35
2025-10-17,Hotel Booking,93092.39,Debit Card,ICICI,expense,12529.08
2024-08-16,Hotel Booking,2573.15,Debit Card,Kotak,expense,260.94
2024-05-04,Mutual Fund Investment,65404.14,NetBanking,SBI,expense,6532.97
2025-09-06,Amazon Purchase,79565.37,NetBanking,HDFC,expense,8298.33
2024-01-12,Fuel Payment,37215.75,NetBanking,SBI,expense,3251.74
2025-08-06,Hotel Booking,47992.97,Auto Debit,Kotak,expense,3906.59
2025-01-13,Restaurant Payment,88994.53,Auto Debit,HDFC,expense,4803.17
2024-02-24,Gym Membership,96053.09,Debit Card,ICICI,expense,15341.83
2024-06-05,Hotel Booking,87480.42,Auto Debit,HDFC,expense,11726.87
2025-02-22,Fuel Payment,65936.27,Auto Debit,SBI,expense,10809.05
2024-08-31,Consulting Payment,48940.88,UPI,SBI,income,3320.74
2024-08-29,Hotel Booking,98109.21,NetBanking,SBI,expense,2891.81
2025-05-14,Salary Credited,34960.54,Credit Card,SBI,income,3954.78
2025-07-03,Amazon Purchase,91819.3,NetBanking,Kotak,expense,4565.27
2025-10-27,Movie Ticket,93555.64,Credit Card,ICICI,expense,11686.84
2024-03-12,Mutual Fund Investment,85020.35,Debit Card,ICICI,expense,6663.4
2024-04-22,Interest Credited,29826.54,Credit Card,Kotak,income,2215.27
2024-07-11,Freelance Payment,25242.22,Auto Debit,ICICI,income,1099.9
2025-10-13,Amazon Purchase,51903.33,Credit Card,Axis,expense,3229.35
2024-07-03,Fuel Payment,94992.75,NetBanking,SBI,expense,4496.75
2024-10-12,Consulting Payment,40210.65,Debit Card,SBI,income,1181.79
2024-03-06,Netflix Subscription,19054.59,Auto Debit,HDFC,expense,2030.98
2025-10-18,Hotel Booking,51108.49,Debit Card,ICICI,expense,4839.04
2025-05-28,Grocery Shopping,71326.83,NetBanking,ICICI,expense,4710.02
2025-11-29,Amazon Purchase,67806.28,Credit Card,Kotak,expense,7478.86
2024-03-20,Freelance Payment,92100.21,Auto Debit,Axis,income,4600.65
2024-08-07,Freelance Payment,32115.52,Credit Card,HDFC,income,5562.52
2024-02-23,Grocery Shopping,93448.52,Debit Card,SBI,expense,5144.67
2025-06-29,Consulting Payment,55883.51,Auto Debit,Axis,income,7222.23
2024-02-27,Consulting Payment,63796.96,NetBanking,Axis,income,8597.61
2025-01-19,Grocery Shopping,53072.86,Credit Card,Kotak,expense,2964.57
2024-10-23,Salary Credited,78603.76,Debit Card,ICICI,income,13578.39
2025-09-22,Restaurant Payment,2590.18,Credit Card,Kotak,expense,320.75
2024-07-11,Salary Credited,9166.65,Auto Debit,SBI,income,1593.53
2024-04-11,Restaurant Payment,39681.63,Credit Card,SBI,expense,5818.19
2024-11-08,Salary Credited,94081.34,Credit Card,HDFC,income,6106.13
2024-08-14,Restaurant Payment,47780.29,Auto Debit,Kotak,expense,1087.8
2025-09-22,Electricity Bill,27413.63,UPI,HDFC,expense,3078.12
2024-01-21,Freelance Payment,24977.75,UPI,Kotak,income,1545.89
2025-05-13,Interest Credited,62383.69,Credit Card,Kotak,income,8600.79
2024-12-21,Netflix Subscription,8009.19,Auto Debit,SBI,expense,1144.65
2025-07-23,Netflix Subscription,89940.71,Credit Card,SBI,expense,15977.1
2025-06-21,Hotel Booking,26739.25,Debit Card,SBI,expense,3737.61
2025-09-29,Salary Credited,56464.15,Credit Card,SBI,income,2184.35
2024-12-23,Salary Credited,11876.08,UPI,Kotak,income,555.04
2024-07-30,Flight Ticket,27081.56,Debit Card,SBI,expense,2134.9
2024-10-28,Restaurant Payment,21088.54,Auto Debit,Kotak,expense,694.49
2025-08-18,Interest Credited,95372.18,NetBanking,ICICI,income,6840.99
2024-05-12,Interest Credited,9631.91,Debit Card,Axis,income,408.68
2024-08-02,Netflix Subscription,5393.38,NetBanking,SBI,expense,791.86
2024-07-16,Hospital Payment,91157.39,Auto Debit,Axis,expense,16352.17
2024-12-02,Salary Credited,1547.69,Debit Card,Kotak,income,245.49
2024-07-04,Grocery Shopping,27636.1,UPI,Axis,expense,3665.19
2024-10-11,Mutual Fund Investment,76394.95,Credit Card,HDFC,expense,4202.8
2024-06-16,Grocery Shopping,9396.48,UPI,Kotak,expense,1011.82
2025-10-29,Freelance Payment,89391.37,Debit Card,Kotak,income,12964.1
2024-05-11,Restaurant Payment,42021.85,Debit Card,SBI,expense,7538.37
2024-12-29,Consulting Payment,31488.5,UPI,ICICI,income,2812.52
2024-01-09,Electricity Bill,8294.89,NetBanking,HDFC,expense,883.61
2024-02-28,Flight Ticket,70779.48,UPI,SBI,expense,10892.41
2025-01-06,Salary Credited,56815.74,Auto Debit,Axis,income,7105.3
2024-08-14,Mutual Fund Investment,40068.21,Debit Card,Kotak,expense,3379.36
2024-10-12,Hotel Booking,69568.53,UPI,Kotak,expense,3295.35
2024-07-04,Amazon Purchase,67511.73,Credit Card,Kotak,expense,3357.28
2024-02-11,Fuel Payment,44589.69,Debit Card,Kotak,expense,7819.66
2024-07-01,Consulting Payment,40340.91,Debit Card,Kotak,income,1813.74
2024-10-20,Mutual Fund Investment,23750.58,Auto Debit,Kotak,expense,983.08
2024-05-03,Consulting Payment,74864.53,UPI,SBI,income,12722.61
2024-11-28,Flight Ticket,13439.83,Auto Debit,HDFC,expense,961.28
2025-04-03,Hospital Payment,18901.63,Credit Card,HDFC,expense,1768.96
2024-09-19,Movie Ticket,87960.69,Auto Debit,Kotak,expense,3032.82
2025-02-18,Hotel Booking,97813.59,Debit Card,Axis,expense,10469.18
2025-11-26,Netflix Subscription,10619.52,UPI,HDFC,expense,807.28
2024-07-29,Mutual Fund Investment,56642.96,Auto Debit,ICICI,expense,8764.45
2024-04-13,Freelance Payment,68796.53,NetBanking,Kotak,income,8919.25
2025-05-18,Salary Credited,29676.21,Debit Card,Kotak,income,1257.08
2024-02-28,Flight Ticket,43852.35,UPI,Axis,expense,2968.25
2024-09-04,Mutual Fund Investment,92911.71,Auto Debit,HDFC,expense,4027.15
2025-02-19,Movie Ticket,96236.29,Debit Card,Kotak,expense,7656.29
2024-04-07,Mutual Fund Investment,76917.37,Debit Card,Kotak,expense,9935.17
2024-06-22,Hotel Booking,5336.81,UPI,ICICI,expense,207.27
2025-09-01,Interest Credited,34465.04,Credit Card,HDFC,income,4083.79
2025-05-15,Amazon Purchase,57890.61,Auto Debit,ICICI,expense,9326.5
2024-12-09,Consulting Payment,17679.1,UPI,HDFC,income,1053.53
2024-11-09,Amazon Purchase,91989.95,UPI,ICICI,expense,4179.95
2024-07-11,Amazon Purchase,4369.35,NetBanking,ICICI,expense,496.99
2024-06-03,Interest Credited,25244.35,Credit Card,Kotak,income,1165.86
2025-01-09,Salary Credited,92651.59,Debit Card,SBI,income,7546.15
2025-02-25,Salary Credited,6899.42,NetBanking,SBI,income,232.19
2024-05-14,Movie Ticket,17743.52,NetBanking,HDFC,expense,1381.66
2024-05-16,Grocery Shopping,26517.77,NetBanking,HDFC,expense,2187.54
2024-09-26,Amazon Purchase,32715.9,UPI,Kotak,expense,2657.62
2024-02-14,Hospital Payment,35499.72,UPI,ICICI,expense,3619.9
2024-10-18,Consulting Payment,37560.26,Credit Card,Kotak,income,5196.84
2025-02-06,Mutual Fund Investment,10365.53,Credit Card,Axis,expense,317.56
2025-05-03,Grocery Shopping,62912.0,Auto Debit,Axis,expense,7918.65
2024-04-01,Freelance Payment,75226.53,Debit Card,HDFC,income,8763.07
2025-04-06,Flight Ticket,45597.52,Debit Card,Axis,expense,3439.26
2024-03-18,Netflix Subscription,78541.38,Credit Card,Kotak,expense,8933.67
2025-11-13,Netflix Subscription,36102.02,Debit Card,Kotak,expense,5631.25
2025-01-13,Grocery Shopping,37116.11,NetBanking,SBI,expense,4500.66
2025-09-03,Hospital Payment,83151.33,Credit Card,HDFC,expense,10050.4
2024-09-24,Fuel Payment,22659.78,NetBanking,Kotak,expense,2109.74
2024-09-21,Hotel Booking,1116.72,UPI,Kotak,expense,86.88
2025-02-24,Mutual Fund Investment,13113.06,Auto Debit,Kotak,expense,735.5
2024-03-29,Gym Membership,70895.53,Debit Card,SBI,expense,11479.64
2024-10-25,Flight Ticket,44814.23,Auto Debit,SBI,expense,4498.59
2025-01-01,Grocery Shopping,38888.84,NetBanking,Kotak,expense,5963.38
2024-03-26,Netflix Subscription,32514.9,Credit Card,SBI,expense,3739.92
2025-08-18,Hotel Booking,33294.23,Auto Debit,HDFC,expense,3987.58
2025-07-02,Hotel Booking,9768.83,UPI,Axis,expense,679.19
2025-04-12,Gym Membership,53833.67,Debit Card,SBI,expense,4072.72
2024-08-23,Grocery Shopping,63756.7,Credit Card,Axis,expense,10501.69
2025-01-06,Flight Ticket,49147.74,Debit Card,HDFC,expense,4058.81
2024-04-12,Amazon Purchase,50800.77,Auto Debit,Kotak,expense,3123.79
2025-02-04,Freelance Payment,7226.61,Debit Card,HDFC,income,855.53
2025-10-21,Fuel Payment,71649.64,UPI,HDFC,expense,10954.91
2025-07-28,Gym Membership,76118.17,NetBanking,HDFC,expense,11166.61
2024-04-08,Flight Ticket,28243.59,NetBanking,SBI,expense,1812.09
2025-05-24,Hospital Payment,88865.43,Debit Card,Kotak,expense,15068.93
2025-10-30,Salary Credited,11905.44,NetBanking,ICICI,income,1053.82
2025-07-02,Freelance Payment,27404.76,NetBanking,HDFC,income,4032.49
2025-06-09,Mutual Fund Investment,26086.99,Debit Card,HDFC,expense,3348.89
2024-12-09,Flight Ticket,79131.46,Credit Card,SBI,expense,4573.14
2024-06-01,Netflix Subscription,70467.72,Auto Debit,HDFC,expense,8510.62
